,COST,DATE,END TIME,NOTES,START TIME,TYPE,UNITS,USAGE,file_ID,filename
166,$0.09,9/7/14,22:59,,22:00,Electric usage,kWh,0.68,4,green_button_files/elec_hourly_2014-09.csv
167,$0.07,9/7/14,23:59,,23:00,Electric usage,kWh,0.54,4,green_button_files/elec_hourly_2014-09.csv
168,$0.05,9/8/14,0:59,,0:00,Electric usage,kWh,0.4,4,green_button_files/elec_hourly_2014-09.csv
169,$0.09,9/8/14,1:59,,1:00,Electric usage,kWh,0.66,4,green_button_files/elec_hourly_2014-09.csv
170,$0.04,9/8/14,2:59,,2:00,Electric usage,kWh,0.29,4,green_button_files/elec_hourly_2014-09.csv
171,$0.06,9/8/14,3:59,,3:00,Electric usage,kWh,0.49,4,green_button_files/elec_hourly_2014-09.csv
172,$0.04,9/8/14,4:59,,4:00,Electric usage,kWh,0.3,4,green_button_files/elec_hourly_2014-09.csv
173,$0.15,9/8/14,5:59,,5:00,Electric usage,kWh,1.17,4,green_button_files/elec_hourly_2014-09.csv
174,$0.30,9/8/14,6:59,,6:00,Electric usage,kWh,2.31,4,green_button_files/elec_hourly_2014-09.csv
175,$0.22,9/8/14,7:59,,7:00,Electric usage,kWh,1.7,4,green_button_files/elec_hourly_2014-09.csv
176,$0.06,9/8/14,8:59,,8:00,Electric usage,kWh,0.49,4,green_button_files/elec_hourly_2014-09.csv
177,$0.04,9/8/14,9:59,,9:00,Electric usage,kWh,0.31,4,green_button_files/elec_hourly_2014-09.csv
178,$0.04,9/8/14,10:59,,10:00,Electric usage,kWh,0.31,4,green_button_files/elec_hourly_2014-09.csv
179,$0.11,9/8/14,11:59,,11:00,Electric usage,kWh,0.86,4,green_button_files/elec_hourly_2014-09.csv
180,$0.04,9/8/14,12:59,,12:00,Electric usage,kWh,0.32,4,green_button_files/elec_hourly_2014-09.csv
181,$0.04,9/8/14,13:59,,13:00,Electric usage,kWh,0.32,4,green_button_files/elec_hourly_2014-09.csv
182,$0.07,9/8/14,14:59,,14:00,Electric usage,kWh,0.55,4,green_button_files/elec_hourly_2014-09.csv
183,$0.04,9/8/14,15:59,,15:00,Electric usage,kWh,0.32,4,green_button_files/elec_hourly_2014-09.csv
184,$0.04,9/8/14,16:59,,16:00,Electric usage,kWh,0.31,4,green_button_files/elec_hourly_2014-09.csv
185,$0.10,9/8/14,17:59,,17:00,Electric usage,kWh,0.78,4,green_button_files/elec_hourly_2014-09.csv
186,$0.15,9/8/14,18:59,,18:00,Electric usage,kWh,1.14,4,green_button_files/elec_hourly_2014-09.csv
187,$0.10,9/8/14,19:59,,19:00,Electric usage,kWh,0.8,4,green_button_files/elec_hourly_2014-09.csv
188,$0.10,9/8/14,20:59,,20:00,Electric usage,kWh,0.78,4,green_button_files/elec_hourly_2014-09.csv
189,$0.09,9/8/14,21:59,,21:00,Electric usage,kWh,0.69,4,green_button_files/elec_hourly_2014-09.csv
190,$0.02,9/8/14,22:59,,22:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
191,$0.02,9/8/14,23:59,,23:00,Electric usage,kWh,0.16,4,green_button_files/elec_hourly_2014-09.csv
192,$0.26,9/9/14,0:59,,0:00,Electric usage,kWh,1.96,4,green_button_files/elec_hourly_2014-09.csv
193,$0.11,9/9/14,1:59,,1:00,Electric usage,kWh,0.8,4,green_button_files/elec_hourly_2014-09.csv
194,$0.06,9/9/14,2:59,,2:00,Electric usage,kWh,0.46,4,green_button_files/elec_hourly_2014-09.csv
195,$0.06,9/9/14,3:59,,3:00,Electric usage,kWh,0.45,4,green_button_files/elec_hourly_2014-09.csv
196,$0.04,9/9/14,4:59,,4:00,Electric usage,kWh,0.32,4,green_button_files/elec_hourly_2014-09.csv
197,$0.04,9/9/14,5:59,,5:00,Electric usage,kWh,0.31,4,green_button_files/elec_hourly_2014-09.csv
198,$0.27,9/9/14,6:59,,6:00,Electric usage,kWh,2.06,4,green_button_files/elec_hourly_2014-09.csv
199,$0.04,9/9/14,7:59,,7:00,Electric usage,kWh,0.33,4,green_button_files/elec_hourly_2014-09.csv
200,$0.01,9/9/14,8:59,,8:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
201,$0.01,9/9/14,9:59,,9:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
202,$0.02,9/9/14,10:59,,10:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
203,$0.06,9/9/14,11:59,,11:00,Electric usage,kWh,0.47,4,green_button_files/elec_hourly_2014-09.csv
204,$0.01,9/9/14,12:59,,12:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
205,$0.01,9/9/14,13:59,,13:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
206,$0.01,9/9/14,14:59,,14:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
207,$0.01,9/9/14,15:59,,15:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
208,$0.01,9/9/14,16:59,,16:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
209,$0.01,9/9/14,17:59,,17:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
210,$0.01,9/9/14,18:59,,18:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
211,$0.11,9/9/14,19:59,,19:00,Electric usage,kWh,0.84,4,green_button_files/elec_hourly_2014-09.csv
212,$0.15,9/9/14,20:59,,20:00,Electric usage,kWh,1.14,4,green_button_files/elec_hourly_2014-09.csv
213,$0.21,9/9/14,21:59,,21:00,Electric usage,kWh,1.61,4,green_button_files/elec_hourly_2014-09.csv
214,$0.26,9/9/14,22:59,,22:00,Electric usage,kWh,2.0,4,green_button_files/elec_hourly_2014-09.csv
215,$0.16,9/9/14,23:59,,23:00,Electric usage,kWh,1.21,4,green_button_files/elec_hourly_2014-09.csv
216,$0.11,9/10/14,0:59,,0:00,Electric usage,kWh,0.83,4,green_button_files/elec_hourly_2014-09.csv
217,$0.13,9/10/14,1:59,,1:00,Electric usage,kWh,0.96,4,green_button_files/elec_hourly_2014-09.csv
218,$0.08,9/10/14,2:59,,2:00,Electric usage,kWh,0.58,4,green_button_files/elec_hourly_2014-09.csv
219,$0.07,9/10/14,3:59,,3:00,Electric usage,kWh,0.5,4,green_button_files/elec_hourly_2014-09.csv
220,$0.05,9/10/14,4:59,,4:00,Electric usage,kWh,0.35,4,green_button_files/elec_hourly_2014-09.csv
221,$0.06,9/10/14,5:59,,5:00,Electric usage,kWh,0.46,4,green_button_files/elec_hourly_2014-09.csv
222,$0.35,9/10/14,6:59,,6:00,Electric usage,kWh,2.66,4,green_button_files/elec_hourly_2014-09.csv
223,$0.05,9/10/14,7:59,,7:00,Electric usage,kWh,0.41,4,green_button_files/elec_hourly_2014-09.csv
224,$0.07,9/10/14,8:59,,8:00,Electric usage,kWh,0.5,4,green_button_files/elec_hourly_2014-09.csv
225,$0.07,9/10/14,9:59,,9:00,Electric usage,kWh,0.51,4,green_button_files/elec_hourly_2014-09.csv
226,$0.10,9/10/14,10:59,,10:00,Electric usage,kWh,0.76,4,green_button_files/elec_hourly_2014-09.csv
227,$0.04,9/10/14,11:59,,11:00,Electric usage,kWh,0.32,4,green_button_files/elec_hourly_2014-09.csv
228,$0.07,9/10/14,12:59,,12:00,Electric usage,kWh,0.54,4,green_button_files/elec_hourly_2014-09.csv
229,$0.04,9/10/14,13:59,,13:00,Electric usage,kWh,0.31,4,green_button_files/elec_hourly_2014-09.csv
230,$0.05,9/10/14,14:59,,14:00,Electric usage,kWh,0.41,4,green_button_files/elec_hourly_2014-09.csv
231,$0.06,9/10/14,15:59,,15:00,Electric usage,kWh,0.46,4,green_button_files/elec_hourly_2014-09.csv
232,$0.07,9/10/14,16:59,,16:00,Electric usage,kWh,0.56,4,green_button_files/elec_hourly_2014-09.csv
233,$0.07,9/10/14,17:59,,17:00,Electric usage,kWh,0.54,4,green_button_files/elec_hourly_2014-09.csv
234,$0.07,9/10/14,18:59,,18:00,Electric usage,kWh,0.52,4,green_button_files/elec_hourly_2014-09.csv
235,$0.17,9/10/14,19:59,,19:00,Electric usage,kWh,1.33,4,green_button_files/elec_hourly_2014-09.csv
236,$0.27,9/10/14,20:59,,20:00,Electric usage,kWh,2.07,4,green_button_files/elec_hourly_2014-09.csv
237,$0.09,9/10/14,21:59,,21:00,Electric usage,kWh,0.72,4,green_button_files/elec_hourly_2014-09.csv
238,$0.11,9/10/14,22:59,,22:00,Electric usage,kWh,0.86,4,green_button_files/elec_hourly_2014-09.csv
239,$0.12,9/10/14,23:59,,23:00,Electric usage,kWh,0.93,4,green_button_files/elec_hourly_2014-09.csv
240,$0.07,9/11/14,0:59,,0:00,Electric usage,kWh,0.57,4,green_button_files/elec_hourly_2014-09.csv
241,$0.05,9/11/14,1:59,,1:00,Electric usage,kWh,0.34,4,green_button_files/elec_hourly_2014-09.csv
242,$0.04,9/11/14,2:59,,2:00,Electric usage,kWh,0.34,4,green_button_files/elec_hourly_2014-09.csv
243,$0.07,9/11/14,3:59,,3:00,Electric usage,kWh,0.54,4,green_button_files/elec_hourly_2014-09.csv
244,$0.05,9/11/14,4:59,,4:00,Electric usage,kWh,0.35,4,green_button_files/elec_hourly_2014-09.csv
245,$0.08,9/11/14,5:59,,5:00,Electric usage,kWh,0.6,4,green_button_files/elec_hourly_2014-09.csv
246,$0.38,9/11/14,6:59,,6:00,Electric usage,kWh,2.91,4,green_button_files/elec_hourly_2014-09.csv
247,$0.22,9/11/14,7:59,,7:00,Electric usage,kWh,1.69,4,green_button_files/elec_hourly_2014-09.csv
248,$0.06,9/11/14,8:59,,8:00,Electric usage,kWh,0.44,4,green_button_files/elec_hourly_2014-09.csv
249,$0.01,9/11/14,9:59,,9:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
250,$0.01,9/11/14,10:59,,10:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
251,$0.01,9/11/14,11:59,,11:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
252,$0.01,9/11/14,12:59,,12:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
253,$0.01,9/11/14,13:59,,13:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
254,$0.01,9/11/14,14:59,,14:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
255,$0.01,9/11/14,15:59,,15:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
256,$0.01,9/11/14,16:59,,16:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
257,$0.01,9/11/14,17:59,,17:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
258,$0.10,9/11/14,18:59,,18:00,Electric usage,kWh,0.78,4,green_button_files/elec_hourly_2014-09.csv
259,$0.05,9/11/14,19:59,,19:00,Electric usage,kWh,0.37,4,green_button_files/elec_hourly_2014-09.csv
260,$0.35,9/11/14,20:59,,20:00,Electric usage,kWh,2.65,4,green_button_files/elec_hourly_2014-09.csv
261,$0.31,9/11/14,21:59,,21:00,Electric usage,kWh,2.35,4,green_button_files/elec_hourly_2014-09.csv
262,$0.14,9/11/14,22:59,,22:00,Electric usage,kWh,1.09,4,green_button_files/elec_hourly_2014-09.csv
263,$0.10,9/11/14,23:59,,23:00,Electric usage,kWh,0.79,4,green_button_files/elec_hourly_2014-09.csv
264,$0.08,9/12/14,0:59,,0:00,Electric usage,kWh,0.62,4,green_button_files/elec_hourly_2014-09.csv
265,$0.08,9/12/14,1:59,,1:00,Electric usage,kWh,0.57,4,green_button_files/elec_hourly_2014-09.csv
266,$0.07,9/12/14,2:59,,2:00,Electric usage,kWh,0.52,4,green_button_files/elec_hourly_2014-09.csv
267,$0.04,9/12/14,3:59,,3:00,Electric usage,kWh,0.29,4,green_button_files/elec_hourly_2014-09.csv
268,$0.04,9/12/14,4:59,,4:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
269,$0.06,9/12/14,5:59,,5:00,Electric usage,kWh,0.45,4,green_button_files/elec_hourly_2014-09.csv
270,$0.19,9/12/14,6:59,,6:00,Electric usage,kWh,1.45,4,green_button_files/elec_hourly_2014-09.csv
271,$0.21,9/12/14,7:59,,7:00,Electric usage,kWh,1.64,4,green_button_files/elec_hourly_2014-09.csv
272,$0.04,9/12/14,8:59,,8:00,Electric usage,kWh,0.3,4,green_button_files/elec_hourly_2014-09.csv
273,$0.04,9/12/14,9:59,,9:00,Electric usage,kWh,0.27,4,green_button_files/elec_hourly_2014-09.csv
274,$0.09,9/12/14,10:59,,10:00,Electric usage,kWh,0.66,4,green_button_files/elec_hourly_2014-09.csv
275,$0.04,9/12/14,11:59,,11:00,Electric usage,kWh,0.27,4,green_button_files/elec_hourly_2014-09.csv
276,$0.04,9/12/14,12:59,,12:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
277,$0.04,9/12/14,13:59,,13:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
278,$0.04,9/12/14,14:59,,14:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
279,$0.04,9/12/14,15:59,,15:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
280,$0.05,9/12/14,16:59,,16:00,Electric usage,kWh,0.39,4,green_button_files/elec_hourly_2014-09.csv
281,$0.09,9/12/14,17:59,,17:00,Electric usage,kWh,0.68,4,green_button_files/elec_hourly_2014-09.csv
282,$0.04,9/12/14,18:59,,18:00,Electric usage,kWh,0.33,4,green_button_files/elec_hourly_2014-09.csv
283,$0.07,9/12/14,19:59,,19:00,Electric usage,kWh,0.54,4,green_button_files/elec_hourly_2014-09.csv
284,$0.05,9/12/14,20:59,,20:00,Electric usage,kWh,0.39,4,green_button_files/elec_hourly_2014-09.csv
285,$0.19,9/12/14,21:59,,21:00,Electric usage,kWh,1.44,4,green_button_files/elec_hourly_2014-09.csv
286,$0.14,9/12/14,22:59,,22:00,Electric usage,kWh,1.07,4,green_button_files/elec_hourly_2014-09.csv
287,$0.04,9/12/14,23:59,,23:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
288,$0.02,9/13/14,0:59,,0:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
289,$0.04,9/13/14,1:59,,1:00,Electric usage,kWh,0.29,4,green_button_files/elec_hourly_2014-09.csv
290,$0.02,9/13/14,2:59,,2:00,Electric usage,kWh,0.13,4,green_button_files/elec_hourly_2014-09.csv
291,$0.04,9/13/14,3:59,,3:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
292,$0.01,9/13/14,4:59,,4:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
293,$0.18,9/13/14,5:59,,5:00,Electric usage,kWh,1.36,4,green_button_files/elec_hourly_2014-09.csv
294,$0.01,9/13/14,6:59,,6:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
295,$0.01,9/13/14,7:59,,7:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
296,$0.07,9/13/14,8:59,,8:00,Electric usage,kWh,0.5,4,green_button_files/elec_hourly_2014-09.csv
297,$0.01,9/13/14,9:59,,9:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
298,$0.01,9/13/14,10:59,,10:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
299,$0.01,9/13/14,11:59,,11:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
300,$0.01,9/13/14,12:59,,12:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
301,$0.01,9/13/14,13:59,,13:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
302,$0.01,9/13/14,14:59,,14:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
303,$0.01,9/13/14,15:59,,15:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
304,$0.01,9/13/14,16:59,,16:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
305,$0.01,9/13/14,17:59,,17:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
306,$0.01,9/13/14,18:59,,18:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
307,$0.07,9/13/14,19:59,,19:00,Electric usage,kWh,0.51,4,green_button_files/elec_hourly_2014-09.csv
308,$0.01,9/13/14,20:59,,20:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
309,$0.01,9/13/14,21:59,,21:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
310,$0.01,9/13/14,22:59,,22:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
311,$0.01,9/13/14,23:59,,23:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
312,$0.01,9/14/14,0:59,,0:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
313,$0.01,9/14/14,1:59,,1:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
314,$0.01,9/14/14,2:59,,2:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
315,$0.01,9/14/14,3:59,,3:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
316,$0.01,9/14/14,4:59,,4:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
317,$0.01,9/14/14,5:59,,5:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
318,$0.01,9/14/14,6:59,,6:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
319,$0.01,9/14/14,7:59,,7:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
320,$0.08,9/14/14,8:59,,8:00,Electric usage,kWh,0.57,4,green_button_files/elec_hourly_2014-09.csv
321,$0.01,9/14/14,9:59,,9:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
322,$0.01,9/14/14,10:59,,10:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
323,$0.01,9/14/14,11:59,,11:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
324,$0.01,9/14/14,12:59,,12:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
325,$0.01,9/14/14,13:59,,13:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
326,$0.01,9/14/14,14:59,,14:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
327,$0.01,9/14/14,15:59,,15:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
328,$0.01,9/14/14,16:59,,16:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
329,$0.01,9/14/14,17:59,,17:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
330,$0.01,9/14/14,18:59,,18:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
331,$0.01,9/14/14,19:59,,19:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
332,$0.01,9/14/14,20:59,,20:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
333,$0.01,9/14/14,21:59,,21:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
334,$0.09,9/14/14,22:59,,22:00,Electric usage,kWh,0.7,4,green_button_files/elec_hourly_2014-09.csv
335,$0.01,9/14/14,23:59,,23:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
336,$0.01,9/15/14,0:59,,0:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
337,$0.01,9/15/14,1:59,,1:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
338,$0.01,9/15/14,2:59,,2:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
339,$0.01,9/15/14,3:59,,3:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
340,$0.01,9/15/14,4:59,,4:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
341,$0.01,9/15/14,5:59,,5:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
342,$0.21,9/15/14,6:59,,6:00,Electric usage,kWh,1.59,4,green_button_files/elec_hourly_2014-09.csv
343,$0.05,9/15/14,7:59,,7:00,Electric usage,kWh,0.36,4,green_button_files/elec_hourly_2014-09.csv
344,$0.15,9/15/14,8:59,,8:00,Electric usage,kWh,1.11,4,green_button_files/elec_hourly_2014-09.csv
345,$0.10,9/15/14,9:59,,9:00,Electric usage,kWh,0.73,4,green_button_files/elec_hourly_2014-09.csv
346,$0.26,9/15/14,10:59,,10:00,Electric usage,kWh,2.01,4,green_button_files/elec_hourly_2014-09.csv
347,$0.10,9/15/14,11:59,,11:00,Electric usage,kWh,0.78,4,green_button_files/elec_hourly_2014-09.csv
348,$0.10,9/15/14,12:59,,12:00,Electric usage,kWh,0.78,4,green_button_files/elec_hourly_2014-09.csv
349,$0.09,9/15/14,13:59,,13:00,Electric usage,kWh,0.69,4,green_button_files/elec_hourly_2014-09.csv
350,$0.17,9/15/14,14:59,,14:00,Electric usage,kWh,1.32,4,green_button_files/elec_hourly_2014-09.csv
351,$0.17,9/15/14,15:59,,15:00,Electric usage,kWh,1.31,4,green_button_files/elec_hourly_2014-09.csv
352,$0.15,9/15/14,16:59,,16:00,Electric usage,kWh,1.13,4,green_button_files/elec_hourly_2014-09.csv
353,$0.02,9/15/14,17:59,,17:00,Electric usage,kWh,0.18,4,green_button_files/elec_hourly_2014-09.csv
354,$0.05,9/15/14,18:59,,18:00,Electric usage,kWh,0.38,4,green_button_files/elec_hourly_2014-09.csv
355,$0.05,9/15/14,19:59,,19:00,Electric usage,kWh,0.35,4,green_button_files/elec_hourly_2014-09.csv
356,$0.05,9/15/14,20:59,,20:00,Electric usage,kWh,0.38,4,green_button_files/elec_hourly_2014-09.csv
357,$0.16,9/15/14,21:59,,21:00,Electric usage,kWh,1.2,4,green_button_files/elec_hourly_2014-09.csv
358,$0.02,9/15/14,22:59,,22:00,Electric usage,kWh,0.13,4,green_button_files/elec_hourly_2014-09.csv
359,$0.02,9/15/14,23:59,,23:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
360,$0.02,9/16/14,0:59,,0:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
361,$0.02,9/16/14,1:59,,1:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
362,$0.06,9/16/14,2:59,,2:00,Electric usage,kWh,0.47,4,green_button_files/elec_hourly_2014-09.csv
363,$0.02,9/16/14,3:59,,3:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
364,$0.01,9/16/14,4:59,,4:00,Electric usage,kWh,0.11,4,green_button_files/elec_hourly_2014-09.csv
365,$0.02,9/16/14,5:59,,5:00,Electric usage,kWh,0.12,4,green_button_files/elec_hourly_2014-09.csv
366,$0.32,9/16/14,6:59,,6:00,Electric usage,kWh,2.4,4,green_button_files/elec_hourly_2014-09.csv
367,$0.04,9/16/14,7:59,,7:00,Electric usage,kWh,0.3,4,green_button_files/elec_hourly_2014-09.csv
368,$0.02,9/16/14,8:59,,8:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
369,$0.02,9/16/14,9:59,,9:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
370,$0.07,9/16/14,10:59,,10:00,Electric usage,kWh,0.52,4,green_button_files/elec_hourly_2014-09.csv
371,$0.02,9/16/14,11:59,,11:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
372,$0.02,9/16/14,12:59,,12:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
373,$0.02,9/16/14,13:59,,13:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
374,$0.02,9/16/14,14:59,,14:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
375,$0.02,9/16/14,15:59,,15:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
376,$0.02,9/16/14,16:59,,16:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
377,$0.02,9/16/14,17:59,,17:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
378,$0.09,9/16/14,18:59,,18:00,Electric usage,kWh,0.66,4,green_button_files/elec_hourly_2014-09.csv
379,$0.33,9/16/14,19:59,,19:00,Electric usage,kWh,2.54,4,green_button_files/elec_hourly_2014-09.csv
380,$0.43,9/16/14,20:59,,20:00,Electric usage,kWh,3.25,4,green_button_files/elec_hourly_2014-09.csv
381,$0.11,9/16/14,21:59,,21:00,Electric usage,kWh,0.81,4,green_button_files/elec_hourly_2014-09.csv
382,$0.03,9/16/14,22:59,,22:00,Electric usage,kWh,0.25,4,green_button_files/elec_hourly_2014-09.csv
383,$0.04,9/16/14,23:59,,23:00,Electric usage,kWh,0.28,4,green_button_files/elec_hourly_2014-09.csv
384,$0.05,9/17/14,0:59,,0:00,Electric usage,kWh,0.39,4,green_button_files/elec_hourly_2014-09.csv
385,$0.02,9/17/14,1:59,,1:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
386,$0.02,9/17/14,2:59,,2:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
387,$0.02,9/17/14,3:59,,3:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
388,$0.02,9/17/14,4:59,,4:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
389,$0.02,9/17/14,5:59,,5:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
390,$0.47,9/17/14,6:59,,6:00,Electric usage,kWh,3.54,4,green_button_files/elec_hourly_2014-09.csv
391,$0.23,9/17/14,7:59,,7:00,Electric usage,kWh,1.77,4,green_button_files/elec_hourly_2014-09.csv
392,$0.01,9/17/14,8:59,,8:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
393,$0.01,9/17/14,9:59,,9:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
394,$0.01,9/17/14,10:59,,10:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
395,$0.01,9/17/14,11:59,,11:00,Electric usage,kWh,0.1,4,green_button_files/elec_hourly_2014-09.csv
396,$0.01,9/17/14,12:59,,12:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
397,$0.01,9/17/14,13:59,,13:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
398,$0.06,9/17/14,14:59,,14:00,Electric usage,kWh,0.44,4,green_button_files/elec_hourly_2014-09.csv
399,$0.01,9/17/14,15:59,,15:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
400,$0.01,9/17/14,16:59,,16:00,Electric usage,kWh,0.09,4,green_button_files/elec_hourly_2014-09.csv
401,$0.02,9/17/14,17:59,,17:00,Electric usage,kWh,0.15,4,green_button_files/elec_hourly_2014-09.csv
